,open,high,low,close,tick_volume,EMA_Fast,EMA_Slow,Signal,SL,TP
2026-04-01 06:25:00,1.15783,1.15812,1.15771,1.15798,122.0,1.1574264972928057,1.1571382309507985,0,,
2026-04-01 06:26:00,1.15797,1.15854,1.15797,1.15838,101.0,1.1576171978342447,1.1572511190461805,0,,
2026-04-01 06:27:00,1.15838,1.15884,1.15838,1.15856,114.0,1.1578057582673957,1.1573701082238004,0,,
2026-04-01 06:28:00,1.15856,1.15892,1.15856,1.15874,81.0,1.1579926066139166,1.1574946438398184,0,,
2026-04-01 06:29:00,1.15875,1.1589,1.15859,1.15864,100.0,1.1581220852911334,1.1575987671271075,0,,
2026-04-01 06:30:00,1.15863,1.15893,1.15862,1.15878,95.0,1.1582536682329068,1.1577061519337342,0,,
2026-04-01 06:31:00,1.15877,1.1592,1.15877,1.1592,90.0,1.1584429345863254,1.1578419563033948,0,,
2026-04-01 06:32:00,1.15919,1.15925,1.15892,1.15896,94.0,1.1585463476690605,1.1579435966394498,0,,
2026-04-01 06:33:00,1.15896,1.15914,1.15877,1.1588,121.0,1.1585970781352484,1.158021451490409,0,,
2026-04-01 06:34:00,1.15879,1.15892,1.15872,1.15872,83.0,1.1586216625081986,1.1580849559003719,0,,
2026-04-01 06:35:00,1.15873,1.15876,1.15837,1.1584,85.0,1.158577330006559,1.1581135962730653,0,,
2026-04-01 06:36:00,1.15839,1.15854,1.15827,1.15849,128.0,1.1585598640052472,1.1581478147936957,0,,
2026-04-01 06:37:00,1.15848,1.15857,1.15832,1.15854,91.0,1.1585558912041978,1.1581834679942686,0,,
2026-04-01 06:38:00,1.15854,1.15869,1.15832,1.15834,79.0,1.1585127129633581,1.1581976981766078,0,,
2026-04-01 06:39:00,1.15833,1.15834,1.15803,1.15806,97.0,1.1584221703706867,1.1581851801605525,0,,
2026-04-01 06:40:00,1.15808,1.15827,1.1579,1.15823,111.0,1.1583837362965494,1.1581892546914112,0,,
2026-04-01 06:41:00,1.15825,1.15853,1.15813,1.15852,94.0,1.1584109890372396,1.1582193224467374,0,,
2026-04-01 06:42:00,1.15851,1.15865,1.15849,1.15862,86.0,1.1584527912297917,1.1582557476788522,0,,
2026-04-01 06:43:00,1.1586,1.15869,1.15851,1.15864,76.0,1.1584902329838334,1.1582906797080474,0,,
2026-04-01 06:44:00,1.15861,1.15875,1.15858,1.15868,110.0,1.1585281863870667,1.1583260724618611,0,,
2026-04-01 06:45:00,1.1587,1.15894,1.15849,1.15872,132.0,1.1585665491096533,1.1583618840562373,0,,
2026-04-01 06:46:00,1.1587,1.15878,1.15852,1.15862,102.0,1.1585772392877227,1.158385349142034,0,,
2026-04-01 06:47:00,1.15861,1.1589,1.15858,1.1588,107.0,1.1586217914301782,1.1584230446745765,0,,
2026-04-01 06:48:00,1.1588,1.1589,1.1587,1.1588,129.0,1.1586574331441426,1.158457313340524,0,,
2026-04-01 06:49:00,1.15881,1.15881,1.15832,1.15838,89.0,1.1586019465153141,1.158450284855022,0,,
2026-04-01 06:50:00,1.15839,1.15848,1.15799,1.15807,109.0,1.1584955572122513,1.1584157135045654,0,,
2026-04-01 06:51:00,1.15809,1.15823,1.15806,1.15818,71.0,1.158432445769801,1.1583942850041502,0,,
2026-04-01 06:52:00,1.15817,1.15833,1.15814,1.15833,58.0,1.1584119566158408,1.158388440912864,0,,
2026-04-01 06:53:00,1.15833,1.15865,1.15831,1.15862,85.0,1.1584535652926726,1.1584094917389671,0,,
2026-04-01 06:54:00,1.1586,1.15877,1.15855,1.15858,92.0,1.158478852234138,1.15842499248997,0,,
2026-04-01 06:55:00,1.15861,1.15864,1.15859,1.15863,9.0,1.1585090817873105,1.1584436295363363,0,,
2026-04-01 07:05:00,1.15872,1.15878,1.15864,1.15865,31.0,1.1585372654298485,1.1584623904875784,0,,
2026-04-01 07:06:00,1.15866,1.15872,1.15845,1.15846,78.0,1.1585218123438787,1.1584621731705258,0,,
2026-04-01 07:07:00,1.15844,1.15851,1.1583,1.15832,86.0,1.158481449875103,1.1584492483368416,0,,
2026-04-01 07:08:00,1.15832,1.15883,1.15828,1.1586,100.0,1.1585051599000824,1.1584629530334922,0,,
2026-04-01 07:09:00,1.1586,1.15864,1.15836,1.1586,82.0,1.158524127920066,1.1584754118486293,0,,
2026-04-01 07:10:00,1.15861,1.1587,1.15833,1.15833,81.0,1.1584853023360528,1.1584621925896632,0,,
