,open,high,low,close,tick_volume
2026-04-01 05:05:00,1.15647,1.1565699999999999,1.15644,1.15656,23.0
2026-04-01 05:06:00,1.15653,1.15655,1.15649,1.1565400000000001,25.0
2026-04-01 05:07:00,1.1565400000000001,1.15658,1.1565,1.1565699999999999,23.0
2026-04-01 05:08:00,1.15656,1.15656,1.15648,1.1565,11.0
2026-04-01 05:09:00,1.1565,1.15677,1.1565,1.15671,46.0
2026-04-01 05:10:00,1.15671,1.15671,1.15661,1.15666,36.0
2026-04-01 05:11:00,1.15666,1.15666,1.1566,1.1566,28.0
2026-04-01 05:12:00,1.15659,1.15671,1.15653,1.15671,23.0
2026-04-01 05:13:00,1.15672,1.15672,1.15665,1.15669,23.0
2026-04-01 05:14:00,1.15669,1.15672,1.1566,1.1566,24.0
2026-04-01 05:15:00,1.1566,1.15662,1.15653,1.15658,30.0
2026-04-01 05:16:00,1.15658,1.15665,1.15655,1.15661,30.0
2026-04-01 05:17:00,1.15661,1.15667,1.1566,1.15667,17.0
2026-04-01 05:18:00,1.15668,1.15674,1.15666,1.15669,26.0
2026-04-01 05:19:00,1.15671,1.15672,1.15668,1.1567,16.0
2026-04-01 05:20:00,1.1567,1.1567,1.15658,1.15659,20.0
2026-04-01 05:21:00,1.15659,1.15662,1.15655,1.1566,16.0
2026-04-01 05:22:00,1.1566,1.15666,1.1566,1.15665,12.0
2026-04-01 05:23:00,1.15665,1.15666,1.15661,1.15666,12.0
2026-04-01 05:24:00,1.15666,1.15692,1.15665,1.15692,33.0
2026-04-01 05:25:00,1.15693,1.1571500000000001,1.15689,1.1571500000000001,42.0
2026-04-01 05:26:00,1.15713,1.1572,1.15703,1.15712,52.0
2026-04-01 05:27:00,1.15711,1.1571500000000001,1.157,1.15701,26.0
2026-04-01 05:28:00,1.157,1.15719,1.157,1.1571799999999999,30.0
2026-04-01 05:29:00,1.1571799999999999,1.15724,1.15714,1.15724,35.0
2026-04-01 05:30:00,1.15726,1.15737,1.15725,1.15726,38.0
2026-04-01 05:31:00,1.15728,1.15734,1.15723,1.1573,26.0
2026-04-01 05:32:00,1.1573,1.15736,1.15727,1.1573,39.0
2026-04-01 05:33:00,1.15729,1.15736,1.15729,1.1573,31.0
2026-04-01 05:34:00,1.15729,1.1573,1.15724,1.15726,32.0
2026-04-01 05:35:00,1.15726,1.15735,1.15723,1.15728,34.0
2026-04-01 05:36:00,1.15729,1.15729,1.1571500000000001,1.15723,32.0
2026-04-01 05:37:00,1.15724,1.15734,1.1572,1.15731,32.0
2026-04-01 05:38:00,1.15731,1.15736,1.15727,1.15735,22.0
2026-04-01 05:39:00,1.15735,1.15745,1.15735,1.1574200000000001,31.0
2026-04-01 05:40:00,1.1574200000000001,1.1575,1.15741,1.1574200000000001,31.0
2026-04-01 05:41:00,1.1574200000000001,1.15744,1.15739,1.15739,26.0
2026-04-01 05:42:00,1.15738,1.15744,1.15735,1.1574,22.0
2026-04-01 05:43:00,1.1574,1.1574200000000001,1.15739,1.1574,10.0
2026-04-01 05:44:00,1.1574,1.15759,1.1574,1.15755,38.0
2026-04-01 05:45:00,1.15756,1.1576,1.15754,1.15754,20.0
2026-04-01 05:46:00,1.15754,1.15755,1.1574200000000001,1.15743,18.0
2026-04-01 05:47:00,1.15743,1.15751,1.15738,1.15751,17.0
2026-04-01 05:48:00,1.15751,1.15755,1.15747,1.15749,16.0
2026-04-01 05:49:00,1.15749,1.1576,1.15749,1.15755,39.0
2026-04-01 05:50:00,1.15756,1.15756,1.15744,1.15746,24.0
2026-04-01 05:51:00,1.15747,1.1575199999999999,1.15738,1.15739,29.0
2026-04-01 05:52:00,1.15739,1.15743,1.15732,1.15743,24.0
2026-04-01 05:53:00,1.1574200000000001,1.1574200000000001,1.15727,1.15733,23.0
2026-04-01 05:54:00,1.15733,1.15734,1.15724,1.15724,31.0
2026-04-01 05:55:00,1.15728,1.15732,1.1572,1.15724,38.0
2026-04-01 05:56:00,1.15725,1.15729,1.15721,1.15725,27.0
2026-04-01 05:57:00,1.15724,1.15726,1.15701,1.15716,64.0
2026-04-01 05:58:00,1.15716,1.15719,1.15694,1.15696,69.0
2026-04-01 05:59:00,1.15697,1.157,1.15676,1.15676,44.0
2026-04-01 06:00:00,1.15676,1.15706,1.15676,1.1568,151.0
2026-04-01 06:01:00,1.15678,1.15697,1.1567,1.1568100000000001,78.0
2026-04-01 06:02:00,1.1568100000000001,1.15686,1.15663,1.15677,65.0
2026-04-01 06:03:00,1.15678,1.15682,1.15663,1.15665,54.0
2026-04-01 06:04:00,1.15665,1.15669,1.15649,1.15649,39.0
2026-04-01 06:05:00,1.15651,1.15653,1.15618,1.15626,100.0
2026-04-01 06:06:00,1.15628,1.1565,1.15624,1.15647,86.0
2026-04-01 06:07:00,1.15649,1.15655,1.15627,1.15631,92.0
2026-04-01 06:08:00,1.15629,1.15651,1.15629,1.15648,51.0
2026-04-01 06:09:00,1.15648,1.15661,1.15639,1.1565,43.0
2026-04-01 06:10:00,1.15649,1.15671,1.15649,1.15666,55.0
2026-04-01 06:11:00,1.15666,1.15675,1.15659,1.15661,54.0
2026-04-01 06:12:00,1.15663,1.15674,1.15655,1.15673,80.0
2026-04-01 06:13:00,1.15673,1.1568,1.15667,1.15679,64.0
2026-04-01 06:14:00,1.15679,1.15686,1.15662,1.15663,50.0
2026-04-01 06:15:00,1.15663,1.157,1.15662,1.157,53.0
2026-04-01 06:16:00,1.15697,1.15697,1.15672,1.15673,56.0
2026-04-01 06:17:00,1.15675,1.15688,1.15675,1.15686,45.0
2026-04-01 06:18:00,1.15686,1.15686,1.15659,1.15674,66.0
2026-04-01 06:19:00,1.15674,1.15697,1.15674,1.15693,61.0
2026-04-01 06:20:00,1.15694,1.15698,1.1568,1.15692,67.0
2026-04-01 06:21:00,1.15692,1.15759,1.15692,1.15744,118.0
2026-04-01 06:22:00,1.1574200000000001,1.15747,1.15727,1.1574200000000001,66.0
2026-04-01 06:23:00,1.1574200000000001,1.15763,1.15739,1.15762,81.0
2026-04-01 06:24:00,1.15761,1.15784,1.1576,1.15784,55.0
2026-04-01 06:25:00,1.15783,1.15812,1.15771,1.15798,122.0
2026-04-01 06:26:00,1.15797,1.15854,1.15797,1.15838,101.0
2026-04-01 06:27:00,1.15838,1.15884,1.15838,1.15856,114.0
2026-04-01 06:28:00,1.15856,1.15892,1.15856,1.1587399999999999,81.0
2026-04-01 06:29:00,1.15875,1.1589,1.15859,1.1586400000000001,100.0
2026-04-01 06:30:00,1.15863,1.15893,1.15862,1.15878,95.0
2026-04-01 06:31:00,1.15877,1.1592,1.15877,1.1592,90.0
2026-04-01 06:32:00,1.15919,1.1592500000000001,1.15892,1.15896,94.0
2026-04-01 06:33:00,1.15896,1.15914,1.15877,1.1588,121.0
2026-04-01 06:34:00,1.15879,1.15892,1.15872,1.15872,83.0
2026-04-01 06:35:00,1.15873,1.15876,1.1583700000000001,1.1584,85.0
2026-04-01 06:36:00,1.15839,1.15854,1.15827,1.15849,128.0
2026-04-01 06:37:00,1.15848,1.15857,1.15832,1.15854,91.0
2026-04-01 06:38:00,1.15854,1.15869,1.15832,1.15834,79.0
2026-04-01 06:39:00,1.15833,1.15834,1.1580300000000001,1.15806,97.0
2026-04-01 06:40:00,1.15808,1.15827,1.1579,1.15823,111.0
2026-04-01 06:41:00,1.15825,1.15853,1.1581299999999999,1.15852,94.0
2026-04-01 06:42:00,1.15851,1.15865,1.15849,1.15862,86.0
2026-04-01 06:43:00,1.1586,1.15869,1.15851,1.1586400000000001,76.0
2026-04-01 06:44:00,1.15861,1.15875,1.15858,1.15868,110.0
2026-04-01 06:45:00,1.1587,1.15894,1.15849,1.15872,132.0
2026-04-01 06:46:00,1.1587,1.15878,1.15852,1.15862,102.0
2026-04-01 06:47:00,1.15861,1.1589,1.15858,1.1588,107.0
2026-04-01 06:48:00,1.1588,1.1589,1.1587,1.1588,129.0
2026-04-01 06:49:00,1.15881,1.15881,1.15832,1.15838,89.0
2026-04-01 06:50:00,1.15839,1.15848,1.15799,1.15807,109.0
2026-04-01 06:51:00,1.15809,1.15823,1.15806,1.15818,71.0
2026-04-01 06:52:00,1.15817,1.15833,1.15814,1.15833,58.0
2026-04-01 06:53:00,1.15833,1.15865,1.15831,1.15862,85.0
2026-04-01 06:54:00,1.1586,1.15877,1.15855,1.15858,92.0
2026-04-01 06:55:00,1.15861,1.15891,1.15858,1.15891,72.0
2026-04-01 06:56:00,1.15889,1.1590799999999999,1.15879,1.15901,101.0
2026-04-01 06:57:00,1.15901,1.1590799999999999,1.15884,1.15891,109.0
2026-04-01 06:58:00,1.15892,1.15918,1.15892,1.15909,81.0
2026-04-01 06:59:00,1.15907,1.15911,1.15893,1.1590799999999999,79.0
2026-04-01 07:00:00,1.1591,1.15932,1.1591,1.15932,100.0
2026-04-01 07:01:00,1.15931,1.15945,1.15893,1.15895,126.0
2026-04-01 07:02:00,1.15896,1.15896,1.15861,1.15866,150.0
2026-04-01 07:03:00,1.15866,1.15883,1.15851,1.15858,111.0
2026-04-01 07:04:00,1.15859,1.15868,1.15843,1.15868,100.0
2026-04-01 07:05:00,1.15865,1.15871,1.15849,1.15857,94.0
2026-04-01 07:06:00,1.15858,1.1586400000000001,1.1583700000000001,1.15838,81.0
2026-04-01 07:07:00,1.15836,1.15843,1.15822,1.15824,88.0
2026-04-01 07:08:00,1.15824,1.15875,1.1582,1.15852,112.0
2026-04-01 07:09:00,1.15852,1.15856,1.15828,1.15852,88.0
2026-04-01 07:10:00,1.15853,1.15862,1.15825,1.15838,108.0
2026-04-01 07:11:00,1.15836,1.15846,1.15824,1.15842,71.0
2026-04-01 07:12:00,1.15844,1.15853,1.1583,1.1583,66.0
2026-04-01 07:13:00,1.15829,1.1586,1.15829,1.15852,81.0
2026-04-01 07:14:00,1.15852,1.15875,1.1584699999999999,1.1587399999999999,67.0
2026-04-01 07:15:00,1.15872,1.15872,1.15867,1.15867,4.0
